Semana,Dia,Tema Principal,Subtema,Aula,Link Aula,Link Questões
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Infecções Respiratórias na Criança,Bronquiolite ,Quadro Clínico e Diagnóstico,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/74d8babe-0158-458d-a5ab-510ec2cb3053/video/8bd6dfbd-10cb-4893-8ce9-af25482d3b2e,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/74d8babe-0158-458d-a5ab-510ec2cb3053/questoes/270b457b-59d3-4136-9494-85dc8ab61b90
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Infecções Respiratórias na Criança,Bronquiolite ,Tratamento e Prevenção,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9309326d-1885-4e19-96d1-9b1915961c75/video/9c45efde-7efd-49bf-8533-993ed2d6c475,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9309326d-1885-4e19-96d1-9b1915961c75/questoes/84b527fa-1468-4835-a2ce-59f212b1cdea
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Infecções Respiratórias na Criança,Pneumonia comunitária na pediatria,Etiologia,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/2b94ccec-5d6c-402d-b75f-e47651d37ad5/video/d717c603-bf49-4adf-b014-015dc3cd9004,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/2b94ccec-5d6c-402d-b75f-e47651d37ad5/questoes/051667f9-4f5e-4b3c-9ba1-43c8b8c77ad3
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Infecções Respiratórias na Criança,Pneumonia comunitária na pediatria,Quadro Clínico,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/90b53d61-746c-4a87-9fdd-87789f9ba3e1/video/4b120ba4-9e44-4eb9-8693-59c4020efa2b,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/90b53d61-746c-4a87-9fdd-87789f9ba3e1/questoes/1a165019-72cc-4e42-ba9c-9bccdf0eb0e8
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Infecções Respiratórias na Criança,Pneumonia comunitária na pediatria,Exames Complementares,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/65951546-e868-401a-86f1-f92d12139608/video/a72ea7e6-d9cb-4cb4-98d0-ed420e805e9c,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/65951546-e868-401a-86f1-f92d12139608/questoes/b7f79c90-62d6-45f3-b08c-5c29bebee3a6
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Infecções Respiratórias na Criança,Pneumonia comunitária na pediatria,Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/c19ee211-ea71-4dd2-8781-05edf8a83061/video/10a3d204-5da1-43f2-bf3b-27f2975725b6,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/c19ee211-ea71-4dd2-8781-05edf8a83061/questoes/a9df721d-a661-462c-9575-8bbc04a7d1fa
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Infecções Respiratórias na Criança,Pneumonia comunitária na pediatria,Pneumonia Atípica,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/3781b000-5754-4f4a-b928-1465ca001185/video/fa711696-157a-4454-b0f5-ef6fe92b643b,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/3781b000-5754-4f4a-b928-1465ca001185/questoes/14019e02-bd94-436d-8078-c43d8d1cbb20
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Infecções Respiratórias na Criança,Pneumonia comunitária na pediatria,(OPCIONAL) Derrame Pleural ,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9820011b-54c1-49da-8db1-c87e5b6146d8/video/a715ece8-f270-4713-9f39-b9eff3d93f50,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9820011b-54c1-49da-8db1-c87e5b6146d8/questoes/5e3668b4-b7e0-4b35-adb1-2be57a7730c6
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Doenças Gastrointestinais,Diarreia aguda e desidratação,Etiologia e Patogênese,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/148c6389-08c8-4390-88de-39f819bdaefb/video/19251a94-89ef-4316-99ca-42f5a487fecb,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/148c6389-08c8-4390-88de-39f819bdaefb/questoes/eaa84854-f864-4e9a-a342-dee2279f88aa
Semana 03 (25/08-31/08),Dia 2 - Pediatria,Doenças Gastrointestinais,Diarreia aguda e desidratação,Quadro Clínico,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/8080ae83-76c8-4280-935b-6343abb27898/video/80354889-f683-4526-bb05-b38eefe738f5,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/8080ae83-76c8-4280-935b-6343abb27898/questoes/9e5b6f10-35be-4c7b-b1d0-289fd55231a6
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Diarreia aguda e desidratação,Tratamento da Desidratação (Parte 1),https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/1ba4f4fd-a089-4f47-bd59-c4cefd0bd4d0/video/326a8290-c4cc-4fcc-b002-177130b21852,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/1ba4f4fd-a089-4f47-bd59-c4cefd0bd4d0/questoes/32c3d28e-2881-406e-994a-c8a1c6924eb9
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Diarreia aguda e desidratação,Tratamento da Desidratação (Parte 2),https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/f816fc09-6a22-47ad-aa20-17b146e8f205/video/66b9a630-c2ac-4a6a-b4c5-79ef98552bde,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/f816fc09-6a22-47ad-aa20-17b146e8f205/questoes/53ce33d8-738e-4697-a10f-1317c47596cf
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Diarreia aguda e desidratação,Tratamento Adjuvante,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/f3863ede-b760-42ae-ace4-d38368276c0a/video/2db1b212-27ea-4e9c-bb61-e547da732101,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/f3863ede-b760-42ae-ace4-d38368276c0a/questoes/76294b5e-d0ca-4bb6-abff-0bff6d1057c8
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Diarreia aguda e desidratação,(OPCIONAL) Síndrome Hemolítico-Urêmica,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9403fb39-d715-42b9-b563-ae8cfe114172/video/7d66319d-88d5-4da2-af13-3658d3b37ba5,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9403fb39-d715-42b9-b563-ae8cfe114172/questoes/a6ec4ba9-a1c4-4059-aa62-0ee056cd1cc6
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Constipação na infância,Conceito e Fisiopatologia,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/d9d64d40-569f-4a0e-b32d-f23d70df4e44/video/de336ad6-d3c8-4c9a-aa90-bc4b048b4a7c,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/d9d64d40-569f-4a0e-b32d-f23d70df4e44/questoes/d2225846-c953-42ad-aaad-247f36263ad4
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Constipação na infância,Quadro Clínico e Diagnóstico,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/c9680ad5-276a-474e-a059-7fc4f7a0c617/video/11d68885-5f38-43b4-8b37-7f1eb896f56a,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/c9680ad5-276a-474e-a059-7fc4f7a0c617/questoes/ad9bef7e-de71-4590-a95f-6db2f0fe822b
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Constipação na infância,Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/175a4693-9954-4917-96f5-5be4c4bd2b6f/video/e835d4b5-9e74-427f-8679-0e3b8030904b,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/175a4693-9954-4917-96f5-5be4c4bd2b6f/questoes/0a8e2e3e-5c29-4627-8e90-14b3c88bc403
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Parasitoses na infância,Introdução e Quadro Clínico,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/46caf35f-78e2-4f55-b166-aff4ba246731/video/23a14de4-c9be-49bf-8667-d732eb2fbe0b,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/46caf35f-78e2-4f55-b166-aff4ba246731/questoes/2867bf44-b58d-4e8f-8d78-b55346fa39b9
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Parasitoses na infância,Principais Parasitoses,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/884288aa-7072-4497-bebf-40b4a4f23a80/video/1b34dc42-ea08-48a5-9a0e-96f4113ea646,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/884288aa-7072-4497-bebf-40b4a4f23a80/questoes/80712ce8-3896-4c82-b2c8-5de94d0f2fbd
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Gastrointestinais,Parasitoses na infância,Síndrome de Loeffler (OPCIONAL),https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/1cf8e3a4-cc69-4593-90da-8deae86b2510/video/9c7b3974-20d1-4887-b124-f0dbf6ab151c,https://sanarflix.sanar.com.br/portal/sala-de-aula/6cdb8867-8e6d-4fe5-ad7c-150d0aac57e5/1cf8e3a4-cc69-4593-90da-8deae86b2510/questoes/e1553b8b-599d-47de-a2a0-efbf0e358773
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Febre sem sinais localizatórios,Aspectos Gerais,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/b044e7cb-a5c0-4ffb-8c53-882677beb1e3/video/f5cbca62-013e-45c3-8910-0f0949fafc05,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/b044e7cb-a5c0-4ffb-8c53-882677beb1e3/questoes/e87c191f-e0e6-479a-8d47-b42ed387c018
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Febre sem sinais localizatórios,Fluxogramas,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/63ef2430-b341-4c45-b085-5fb0e726b6a9/video/2ddac593-c66d-4014-9d16-f2f3b67a240d,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/63ef2430-b341-4c45-b085-5fb0e726b6a9/questoes/efdf27fa-c2cf-485c-a576-ba19538ea503
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Infecção do trato urinário na infância,Etiologia,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/b209802d-103b-4ae8-89f4-c8e0eb681f88/video/66744fc7-9aa7-4407-b231-c209a64dee5c,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/b209802d-103b-4ae8-89f4-c8e0eb681f88/questoes/82fe23fb-b87b-479e-9547-10272d18e5ed
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Infecção do trato urinário na infância,Quadro Clínico,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/05679f4e-cf3c-46d2-991b-20ea63ced48e/video/7f117c35-5f0e-41ce-8f55-b53fe9ca3a5d,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/05679f4e-cf3c-46d2-991b-20ea63ced48e/questoes/e7fe4fca-2e94-4955-a2d6-3fb7070bcf9c
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Infecção do trato urinário na infância,Diagnóstico,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/44a18d10-72bb-4da4-822d-85c338c1fe24/video/43a1ca5d-9b41-4e52-89c4-f697bee14b3e,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/44a18d10-72bb-4da4-822d-85c338c1fe24/questoes/2db541af-ec27-4a0e-b895-6740e7c41dd4
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Infecção do trato urinário na infância,Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/da604c47-d55a-4849-8cc3-f25d084b7ae5/video/b8eeb0e8-c355-4bb3-8973-e06ebf73002e,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/da604c47-d55a-4849-8cc3-f25d084b7ae5/questoes/c8aabb20-9865-42d7-8534-fffc66507e39
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Infecção do trato urinário na infância,Seguimento,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/c561ecc9-7f4c-4b3d-91e4-f45d2418d5d1/video/4f43306f-8f2a-4210-bc6a-cf109fb278a7,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/c561ecc9-7f4c-4b3d-91e4-f45d2418d5d1/questoes/e96319b6-2a32-42b3-9d83-67a999196140
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Infecção do trato urinário na infância,(OPCIONAL) Refluxo Vesico-Ureteral,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/8335523e-c3de-492c-b9b8-ebe20408af5c/video/1293cf6a-d3c7-4628-b617-949b31632b82,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/8335523e-c3de-492c-b9b8-ebe20408af5c/questoes/28b5fb6a-b8a6-4879-820c-807f4ae1d0c7
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Visão Geral,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/7e682e1c-de63-47f0-88c0-e42fb9d5ade1/video/338c7dd2-c991-4646-a55b-e4e517ff30c9,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/7e682e1c-de63-47f0-88c0-e42fb9d5ade1/questoes/538b9f17-7773-4f13-8311-a4775efc1350
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Sarampo,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9837ea63-741b-47a4-a1ca-6bc5aadbce19/video/ab10a5d9-4977-4370-9987-ea2dddc5baab,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9837ea63-741b-47a4-a1ca-6bc5aadbce19/questoes/db6ff33a-c25c-4913-aaeb-22e9313fbbf5
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Rubéola,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/e49903da-6333-462f-a801-b253fd2bcc2a/video/1075123f-584c-47db-86cd-dbf2658ef3cd,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/e49903da-6333-462f-a801-b253fd2bcc2a/questoes/56a49398-3ef6-4a4c-8258-73fe266ccc97
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Exantema Súbito,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/ecfdf58e-8b7a-4897-868d-ebda0a1912e3/video/3a7fac8f-e0d6-4433-ad9a-795e11c90dab,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/ecfdf58e-8b7a-4897-868d-ebda0a1912e3/questoes/4372d08f-3d17-4e96-875c-70902dcb5164
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Eritema Infeccioso,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/172ed03f-edc5-4b06-8b2b-d4b22dcc174c/video/ac826ebf-15d3-4bb5-8560-b8859fda4ca2,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/172ed03f-edc5-4b06-8b2b-d4b22dcc174c/questoes/8128888f-c3d4-4dc9-a2e5-7d6895b8dfab
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Escarlatina,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/a998b02c-8eb5-4351-8eed-af336579c057/video/4de49540-24ce-4bdd-bfb6-c3a37aeed3d1,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/a998b02c-8eb5-4351-8eed-af336579c057/questoes/9b43cdd2-017e-45ed-ab20-a2ed7ca9abc9
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Varicela,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/b0bebb21-da23-463a-b595-eac5c460d5e1/video/d361faba-f36e-4e2d-8e30-66c59fec7d38,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/b0bebb21-da23-463a-b595-eac5c460d5e1/questoes/7cd9b71b-3623-40aa-81db-f952e682c5db
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Doença Mão-Pé-Boca,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/bc437768-be64-4f0f-81e6-2a7bf7515025/video/53118d8c-bedb-4001-bbc2-e58b98304a22,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/bc437768-be64-4f0f-81e6-2a7bf7515025/questoes/60ee4724-6b10-4ed2-8194-973ee66eefde
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Doença de Kawasaki,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/5c3f3d90-57ad-49aa-a8e3-9fcdbbead079/video/cc67335a-5bb5-4b07-8fcd-d103d24edd2f,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/5c3f3d90-57ad-49aa-a8e3-9fcdbbead079/questoes/8e74d2d9-8e6c-4eb6-960b-961640fe88fb
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Doenças Infecciosas e Exantemáticas,Doenças exantemáticas,Mononucleose,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/59483fb3-2241-44b9-a81f-f4dc44103d49/video/bc45d4af-6cd0-4616-91ef-b23f8ec92612,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/59483fb3-2241-44b9-a81f-f4dc44103d49/questoes/83db13e1-aeca-4fa3-9441-d99e862831df
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,PALS: Suporte à Vida em Pediatria,PALS: Suporte Básico de Vida em Pediatria,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/1da57d1f-0789-4f34-8df3-41955b4eaec2/video/257b9400-2fe4-4ba2-b8d8-5a2f6156f46f,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/1da57d1f-0789-4f34-8df3-41955b4eaec2/questoes/ef2930bb-4c36-4a54-8b16-02107b4c99f2
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,PALS: Suporte à Vida em Pediatria,PALS: Suporte Avançado de Vida em Pediatria,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/671ce943-daf8-425d-be95-96f790fd6491/video/2f795fd3-57cc-4602-b653-1fceca763513,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/671ce943-daf8-425d-be95-96f790fd6491/questoes/c6ba233e-1541-4335-8039-2c3a3579047c
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,PALS: Suporte à Vida em Pediatria,PALS: Ressuscitação Cardiopulmonar de Acordo com o Ritmo Cardíaco,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/a9121237-01f9-4ec2-a17b-d14b751c7533/video/9427f9f8-8104-4b0f-9c5b-02962c1b7afb,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/a9121237-01f9-4ec2-a17b-d14b751c7533/questoes/8e2ae088-ab16-4a85-8bab-17b5b7c124ec
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,PALS: Suporte à Vida em Pediatria,PALS: Taquicardias e Bradicardias na Emergência,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/18a09e9b-bed5-48bf-824b-b97da31fbe44/video/bafc9b3f-9adb-4a84-a8c4-41d2b8899a04,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/18a09e9b-bed5-48bf-824b-b97da31fbe44/questoes/483dc35e-eb2a-4220-b320-6a1adaa2dcd4
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,Segurança e controle de lesões na infância,Epidemiologia e Prevenção,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/2753e9b3-d560-4503-a2c3-2b6b10051ea2/video/0f75e8b9-c056-4a7e-8c5c-b6be136e2e4f,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/2753e9b3-d560-4503-a2c3-2b6b10051ea2/questoes/64e72d1e-60bf-42ee-8082-3c17c99c58c2
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,Segurança e controle de lesões na infância,Obstrução de Via Aérea por Corpo Estranho,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/c2333d39-5926-4f55-945c-ad99380332f5/video/380e6ca7-5e44-482e-9b96-574a1e82f0de,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/c2333d39-5926-4f55-945c-ad99380332f5/questoes/f67a9997-62d5-4566-9545-0bac74f43a0a
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,Segurança e controle de lesões na infância,Ingestão de Corpo Estranho,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/b8919b20-e1df-474d-a780-156507791d80/video/4277c559-2490-40e3-a95f-5be4ecb357cd,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/b8919b20-e1df-474d-a780-156507791d80/questoes/1418adf2-f67c-4596-892c-e88dd89ccbf2
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,Segurança e controle de lesões na infância,Traumatismo Cranioencefálico (TCE) na Infância,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/54516a45-bb17-435c-a155-7e049c7841e5/video/b275db08-3a02-4483-93e7-eeb5175b1ed3,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/54516a45-bb17-435c-a155-7e049c7841e5/questoes/1b4a11f9-69c5-4527-b5e7-069d8598aaa7
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,Crises convulsivas,Manejo da Crise Convulsiva,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9d171646-3d89-4aa5-a366-904137c491f1/video/5971747c-2276-4809-8d3f-2846f9a03743,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/9d171646-3d89-4aa5-a366-904137c491f1/questoes/3b511b65-66c8-48a0-b168-a7281fc86141
Semana 04 (01/09-07/09),Dia 2 - Pediatria,Urgências e Trauma na Infância,Crises convulsivas,Convulsão Febril,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/5385cf7e-dbd1-4353-8035-8c9d164c3c19/video/f906b394-54de-46bb-ac48-f9b7db0ba432,https://sanarflix.sanar.com.br/portal/sala-de-aula/9e6a0393-b55f-48ee-bb84-cf3264499129/5385cf7e-dbd1-4353-8035-8c9d164c3c19/questoes/292e10fc-a396-4a73-b59b-8f6129a5af0b
